"T:\user\dev\src\python\AIKIF\tests\test_core_data.py","test_core_data.py","T:\user\dev\src\python\AIKIF\tests","15-05-12","1001",
"T:\user\dev\src\python\AIKIF\tests\run_tests.py","run_tests.py","T:\user\dev\src\python\AIKIF\tests","15-07-23","2226",
"T:\user\dev\src\python\AIKIF\tests\aikif_test_utils.py","aikif_test_utils.py","T:\user\dev\src\python\AIKIF\tests","15-06-17","1482",
"T:\user\dev\src\python\AIKIF\tests\test_bias.py","test_bias.py","T:\user\dev\src\python\AIKIF\tests","14-10-16","1304",
"T:\user\dev\src\python\AIKIF\tests\test_example_core_data_usage.py","test_example_core_data_usage.py","T:\user\dev\src\python\AIKIF\tests","15-07-17","577",
"T:\user\dev\src\python\AIKIF\tests\test_toolbox_image_tools.py","test_toolbox_image_tools.py","T:\user\dev\src\python\AIKIF\tests","15-05-31","2466",
"T:\user\dev\src\python\AIKIF\tests\test_AI_CLI.py","test_AI_CLI.py","T:\user\dev\src\python\AIKIF\tests","15-05-07","2891",
"T:\user\dev\src\python\AIKIF\tests\test_goal.py","test_goal.py","T:\user\dev\src\python\AIKIF\tests","15-06-17","1280",
"T:\user\dev\src\python\AIKIF\tests\test_cls_sql_code_generator.py","test_cls_sql_code_generator.py","T:\user\dev\src\python\AIKIF\tests","15-05-11","4284",
"T:\user\dev\src\python\AIKIF\tests\test_cls_datatable.py","test_cls_datatable.py","T:\user\dev\src\python\AIKIF\tests","15-05-21","5165",
"T:\user\dev\src\python\AIKIF\tests\test_solve_happiness.py","test_solve_happiness.py","T:\user\dev\src\python\AIKIF\tests","15-05-23","4135",
"T:\user\dev\src\python\AIKIF\tests\test_cls_file.py","test_cls_file.py","T:\user\dev\src\python\AIKIF\tests","15-05-21","1267",
"T:\user\dev\src\python\AIKIF\tests\test_knowledge.py","test_knowledge.py","T:\user\dev\src\python\AIKIF\tests","15-05-07","663",
"T:\user\dev\src\python\AIKIF\tests\test_cls_dataset.py","test_cls_dataset.py","T:\user\dev\src\python\AIKIF\tests","15-03-28","839",
"T:\user\dev\src\python\AIKIF\tests\test_webapp_web_utils.py","test_webapp_web_utils.py","T:\user\dev\src\python\AIKIF\tests","15-07-11","3504",
"T:\user\dev\src\python\AIKIF\tests\test_cls_log.py","test_cls_log.py","T:\user\dev\src\python\AIKIF\tests","15-06-17","5152",
"T:\user\dev\src\python\AIKIF\tests\test_ontology_review.py","test_ontology_review.py","T:\user\dev\src\python\AIKIF\tests","15-07-23","1017",
"T:\user\dev\src\python\AIKIF\tests\test_context.py","test_context.py","T:\user\dev\src\python\AIKIF\tests","15-05-21","1599",
"T:\user\dev\src\python\AIKIF\tests\test_toolbox_maths_ml_algorithms.py","test_toolbox_maths_ml_algorithms.py","T:\user\dev\src\python\AIKIF\tests","14-12-23","1194",
"T:\user\dev\src\python\AIKIF\tests\test_toolbox_html_tools.py","test_toolbox_html_tools.py","T:\user\dev\src\python\AIKIF\tests","15-06-11","2173",
"T:\user\dev\src\python\AIKIF\tests\test_api.py","test_api.py","T:\user\dev\src\python\AIKIF\tests","15-07-05","4932",
"T:\user\dev\src\python\AIKIF\tests\test_cls_filelist.py","test_cls_filelist.py","T:\user\dev\src\python\AIKIF\tests","15-02-28","3067",
"T:\user\dev\src\python\AIKIF\tests\test_toolbox_zip_tools.py","test_toolbox_zip_tools.py","T:\user\dev\src\python\AIKIF\tests","15-07-09","2063",
"T:\user\dev\src\python\AIKIF\tests\test_index.py","test_index.py","T:\user\dev\src\python\AIKIF\tests","15-05-21","2220",
"T:\user\dev\src\python\AIKIF\tests\test_toolbox_cls_grid_life.py","test_toolbox_cls_grid_life.py","T:\user\dev\src\python\AIKIF\tests","15-07-22","820",
"T:\user\dev\src\python\AIKIF\tests\test_agent_map_data.py","test_agent_map_data.py","T:\user\dev\src\python\AIKIF\tests","15-06-16","1037",
"T:\user\dev\src\python\AIKIF\tests\test_toolbox_network_tools.py","test_toolbox_network_tools.py","T:\user\dev\src\python\AIKIF\tests","15-05-21","2358",
"T:\user\dev\src\python\AIKIF\tests\test_webapp_web_aikif.py","test_webapp_web_aikif.py","T:\user\dev\src\python\AIKIF\tests","15-07-17","2131",
"T:\user\dev\src\python\AIKIF\tests\test_plan_search.py","test_plan_search.py","T:\user\dev\src\python\AIKIF\tests","15-05-23","3341",
"T:\user\dev\src\python\AIKIF\aikif\mapper.py","mapper.py","T:\user\dev\src\python\AIKIF\aikif","15-05-23","8006",
"T:\user\dev\src\python\AIKIF\aikif\cls_file_mapping.py","cls_file_mapping.py","T:\user\dev\src\python\AIKIF\aikif","15-05-22","3240",
"T:\user\dev\src\python\AIKIF\aikif\tools.py","tools.py","T:\user\dev\src\python\AIKIF\aikif","15-05-22","4200",
"T:\user\dev\src\python\AIKIF\aikif\create_database.py","create_database.py","T:\user\dev\src\python\AIKIF\aikif","15-05-23","1910",
"T:\user\dev\src\python\AIKIF\aikif\run_agents.py","run_agents.py","T:\user\dev\src\python\AIKIF\aikif","15-05-19","2759",
"T:\user\dev\src\python\AIKIF\aikif\gui_view_world.py","gui_view_world.py","T:\user\dev\src\python\AIKIF\aikif","15-05-23","6386",
"T:\user\dev\src\python\AIKIF\aikif\run.py","run.py","T:\user\dev\src\python\AIKIF\aikif","15-05-22","1551",
"T:\user\dev\src\python\AIKIF\aikif\AI_CLI.py","AI_CLI.py","T:\user\dev\src\python\AIKIF\aikif","15-06-13","5410",
"T:\user\dev\src\python\AIKIF\aikif\knowledge.py","knowledge.py","T:\user\dev\src\python\AIKIF\aikif","15-05-20","2355",
"T:\user\dev\src\python\AIKIF\aikif\install_data.py","install_data.py","T:\user\dev\src\python\AIKIF\aikif","15-06-15","2733",
"T:\user\dev\src\python\AIKIF\aikif\index.py","index.py","T:\user\dev\src\python\AIKIF\aikif","15-05-23","8119",
"T:\user\dev\src\python\AIKIF\aikif\bias.py","bias.py","T:\user\dev\src\python\AIKIF\aikif","15-05-23","2577",
"T:\user\dev\src\python\AIKIF\aikif\core_data.py","core_data.py","T:\user\dev\src\python\AIKIF\aikif","15-05-31","7052",
"T:\user\dev\src\python\AIKIF\aikif\api_main.py","api_main.py","T:\user\dev\src\python\AIKIF\aikif","15-06-15","7728",
"T:\user\dev\src\python\AIKIF\aikif\project.py","project.py","T:\user\dev\src\python\AIKIF\aikif","15-07-15","8123",
"T:\user\dev\src\python\AIKIF\aikif\programs.py","programs.py","T:\user\dev\src\python\AIKIF\aikif","15-05-23","6096",
"T:\user\dev\src\python\AIKIF\aikif\cls_log.py","cls_log.py","T:\user\dev\src\python\AIKIF\aikif","15-05-21","13053",
"T:\user\dev\src\python\AIKIF\aikif\config.py","config.py","T:\user\dev\src\python\AIKIF\aikif","15-06-15","2651",
"T:\user\dev\src\python\AIKIF\aikif\dataTools\if_excel.py","if_excel.py","T:\user\dev\src\python\AIKIF\aikif\dataTools","15-05-20","2942",
"T:\user\dev\src\python\AIKIF\aikif\dataTools\cls_datatable.py","cls_datatable.py","T:\user\dev\src\python\AIKIF\aikif\dataTools","15-05-20","13535",
"T:\user\dev\src\python\AIKIF\aikif\dataTools\if_redis.py","if_redis.py","T:\user\dev\src\python\AIKIF\aikif\dataTools","15-05-23","4835",
"T:\user\dev\src\python\AIKIF\aikif\dataTools\if_mssqlserver.py","if_mssqlserver.py","T:\user\dev\src\python\AIKIF\aikif\dataTools","15-05-23","2464",
"T:\user\dev\src\python\AIKIF\aikif\dataTools\cls_dataset.py","cls_dataset.py","T:\user\dev\src\python\AIKIF\aikif\dataTools","15-05-20","1742",
"T:\user\dev\src\python\AIKIF\aikif\dataTools\cls_data.py","cls_data.py","T:\user\dev\src\python\AIKIF\aikif\dataTools","14-08-24","289",
"T:\user\dev\src\python\AIKIF\aikif\dataTools\cls_sql_code_generator.py","cls_sql_code_generator.py","T:\user\dev\src\python\AIKIF\aikif\dataTools","15-05-23","15144",
"T:\user\dev\src\python\AIKIF\aikif\dataTools\if_oracle.py","if_oracle.py","T:\user\dev\src\python\AIKIF\aikif\dataTools","15-05-23","2118",
