"num","subject","predicate","object"
"323","FileTranslationProgram","prettyString","file translation programz"
"324","Event","owl#disjointWith","CavityOrContainer"
"325","AbilityOfTypeToTypeFn","rdf-schema#comment","(#$AbilityOfTypeToTypeFn AGTTYPE TYPE) refers to the ability to engage in the spec of #$Event TYPE, that instances of AGTTYPE typically share.  For example, (#$AbilityOfTypeToTypeFn #$BasketballPlayer (#$PlayingFn #$Basketball-TheGame)) is the ability of basketball players have to play basketball."
"326","AccessingAnIBT","owl#disjointWith","IntrinsicStateChangeEvent"
"327","21cTestGroup2-8","22-rdf-syntax-ns#type","Group"
"328","20thMRD","prettyString-Canonical","the 20th Motorized Rifle Division"
"329","accessoryFor","arg2Genl","PartiallyTangible"
"330","BetaBlocker","prettyString","beta blockers"
"331","A2p-TheProgram","22-rdf-syntax-ns#type","FileTranslationProgram"
"332","SimulationGameProgram","rdf-schema#comment","The collection of all #$ComputerGameProgram that simulate a complex system of a certain type, such as a city, ecosystem, large building, art colony, or vehicle. Instances are game titles such as "SimCity 2000" or "Microsoft Flight Simulator"."
"333","ChemicalWeaponsUnit-MilitarySpecialty","rdf-schema#subClassOf","WeaponsUnit-MilitarySpecialty"
"334","FalconiformOrder","22-rdf-syntax-ns#type","BiologicalOrder"
"335","AccruingInterest","22-rdf-syntax-ns#type","TemporalObjectType"
"336","NaturalLanguage","22-rdf-syntax-ns#type","ObjectType"
"337","MicrosoftComputerProgram","prettyString","Microsoft programz"
"338","123tkShop-TheProgram","prettyString-Canonical","123tkShop"
"339","IonicDecomposableCompoundType","prettyString-Canonical","compound decomposable into ions"
"340","21cTestGroup2-9","rdf-schema#comment","21c group2 9  ."
"341","accountsPayable","rdf-schema#domain","IntelligentAgent"
"342","Campsite","22-rdf-syntax-ns#type","ArtifactualFeatureType"
"343","DesktopSwitcherProgram","prettyString","desktop switcher programs"
"344","ShelterConstruction","owl#disjointWith","CornerOnObject"
"345","accessoryFor","arity","2"
"346","genlInverse","22-rdf-syntax-ns#type","IrreflexiveBinaryPredicate"
"347","Company-MilitaryEchelon","22-rdf-syntax-ns#type","MilitaryOrganizationConcept"
"348","requiredArg1Pred","22-rdf-syntax-ns#type","RuleMacro-Topic"
"349","ApprovingARequest","22-rdf-syntax-ns#type","TemporalObjectType"
"350","SolidTangibleThing","prettyString","solid objects"
"351","PhysicalLayerProtocol","prettyString","physical layer protocols"
"352","AspatialInformationStore","rdf-schema#subClassOf","InformationStore"
"353","AspatialInformationStore","22-rdf-syntax-ns#type","TestOWLExportConcept"
"354","SymmetricAnatomicalPartType","owl#disjointWith","UniqueAnatomicalPartType"
"355","Platform-Military","prettyString","platform"
"356","ThingByNormalityInContext","rdf-schema#subClassOf","owl#Class"
"357","SystemicArtery","rdf-schema#comment","The collection of all arteries which provide #$OxygenatedBlood from the #$Heart to the body.  This includes every #$Artery except pulmonary arteries (#$PulmonaryArtery-Generic) which carry #$DeoxygenatedBlood."
"358","CalendarYear","22-rdf-syntax-ns#type","DateFunctions-Time-Topic"
"359","NBCWeaponStorageFacility","rdf-schema#comment","#$NBCWeaponStorageFacility is the collection of storage facilities where nuclear, biological, or chemical weapons are typically stored."
"360","LocalProgram","prettyString","local programz"
"361","accountants","rdf-schema#range","Accountant"
"362","21cSagemanDataGroup","rdf-schema#subClassOf","Group"
"363","TankCannon","prettyString","tank guns"
"364","accomplices","22-rdf-syntax-ns#type","RelationalNounSlot"
"365","5-1AdjustableRateLoan","22-rdf-syntax-ns#type","IntermediateAdjustableRateLoanTypeByInitialAdjustmentPeriod"
"366","accountSystemAccessed","22-rdf-syntax-ns#type","BinaryRolePredicate"
"367","124CbtEngrBn","prettyString-Canonical","124 Cbt Engr Bn"
"368","Battalion-MilitaryEchelon","rdf-schema#subClassOf","ModernMilitaryOrganization"
"369","1stStateBancorpInc","22-rdf-syntax-ns#type","PubliclyHeldCorporation"
"370","BinaryFunction","rdf-schema#subClassOf","BinaryRelation"
"371","21cSagemanDataGroup","prettyString-Canonical","21c sageman data group"
"372","ScalarInterval","rdf-schema#subClassOf","ScalarOrVectorInterval"
"373","1996LebaneseParliamentaryElections","prettyString","1996 Lebanese Parliamentary elections"
"374","AccountSystemFn","22-rdf-syntax-ns#type","ReifiableFunction"
"375","AccessServer-TheProgram","prettyString-Canonical","Cisco Access Server"
"376","8ByteIntegerDatatype","rdf-schema#subClassOf","IntegerComputerNumber"
"377","2ByteIntegerDatatype","prettyString-Canonical","2-byte integer"
"378","accessToTypeExpected","rdf-schema#comment","(#$accessToTypeExpected AGT TYPE) means that it is expected that the individual AGT would have access (see #$hasAccess) to any individuals that are instances of the collection TYPE."
"379","AccountsPayableDepartment","rdf-schema#subClassOf","AccountingDepartment"
"380","2ndManeuverBrigade-RRS","22-rdf-syntax-ns#type","Individual"
"381","123tkShopUpgrade-TheSoftwarePatch","prettyString-Canonical","123tk Shop Upgrade The Software Patch"
"382","LaptopComputer","22-rdf-syntax-ns#type","ArtifactTypeByGenericCategory"
"383","AdjustableRateLoan-ConsistentAdjustmentPeriod","prettyString-Canonical","adjustible rate loan with a consistent adjustment period"
"384","PhysiologicalCondition","rdf-schema#comment","A specialization of #$SystemCondition.  Each instance of #$PhysiologicalCondition involves an #$Organism-Whole being in some physiological state that is not  typical for that organism's species, modulo considerations about the organism's sex or (in some cases) subspecies.  Thus #$Menstruating, though not typical among all persons, is part of being a healthy adult female, and so is not a specialization of #$PhysiologicalCondition (though it is a type of #$PhysiologicalProcess); #$Pregnancy, on the other hand, is a specialization of #$PhysiologicalCondition.  Note that some but not all
#$PhysiologicalConditions are events; but they are all #$Situations.
Thus each physiological condition has a temporal start and end, though in some cases (e.g. dwarfism) these will be the same as the start and end of the life of the organism."
"385","4ByteRealDatatype","rdf-schema#subClassOf","RealNumberDatatype"
"386","aboardTransporter","rdf-schema#domain","PartiallyTangible"
"387","AccessoryNerve","prettyString","spinal accessory nerve"
"388","AbuJaffar","22-rdf-syntax-ns#type","IntelligentAgent"
"389","requiredArg1Pred","22-rdf-syntax-ns#type","rdf-schema#Property"
"390","readableByNotAmenable-Type","22-rdf-syntax-ns#type","FirstOrderCollectionPredicate"
"391","PortableObject","22-rdf-syntax-ns#type","SpatiallyDisjointObjectType"
"392","Abortion-Intentional","rdf-schema#subClassOf","IntelligentAgentActivity"
"393","AdjustableRateLoan-ConsistentAdjustmentPeriod","22-rdf-syntax-ns#type","ObjectType"
"394","superTaxons","rdf-schema#range","BiologicalTaxon"
"395","37thParallel-North","22-rdf-syntax-ns#type","Individual"
"396","Analgesic","prettyString","painkillers"
"397","Abbreviation","prettyString","abbreviations"
"398","AbductingSomeone","prettyString","has abducted"
"399","2ndManeuverRegiment-RRS","prettyString-Canonical","2nd MRR"
"400","ComedyMovie","prettyString-Canonical","comedy movie"
"401","3ddesktop-TheProgram","22-rdf-syntax-ns#type","UnversionedProgram"
"402","ComputerTypeByBrand","rdf-schema#comment","A collection of collections.  Each instance of #$ComputerTypeByBrand is a collection of computers, where that collection is a #$ProductTypeByBrand."
"403","VideoCassette","prettyString","videotapes"
"404","AccountSystem","prettyString","account systems"
"405","AuthenticationProgram-Remote","prettyString","remote authentication programz"
"406","SignalsUnit-MilitarySpecialty","prettyString","signals units"
"407","AbradingSomething","prettyString","have abraded"
"408","AccessServer-TheProgram","22-rdf-syntax-ns#type","ServerProgram"
"409","SearchEngine","rdf-schema#comment","A collection of computer programs. Each #$SearchEngine takes as input a query string (which may be natural language, a specified syntax, or just a series of words) and returns a list of 'hits' - pointers to documents the search engine believes are relevant to the query. The domain for a search engine may be the World Wide Web, Usenet newsgroups, an individual #$ComputerDisk, or any other online collection of documents."
"410","ABMIndustriesIncorporated","prettyString-Canonical","ABM Industries Incorporated"
"411","AsianCitizenOrSubject","rdf-schema#comment","The collection of people who are citizens of, or otherwise by status under the jurisdiction of, a country or other #$GeopoliticalEntity whose territory is located in the #$ContinentOfAsia.  A person native to an area of Asia not under the jurisdiction of any #$GeopoliticalEntity would also be an instance of #$AsianCitizenOrSubject."
"412","Company-MilitaryEchelon","22-rdf-syntax-ns#type","IranianArmyEchelon"
"413","accelerationOfObject-Vector","22-rdf-syntax-ns#type","TemporalExistencePredicate"
"414","UserProgram","rdf-schema#subClassOf","ApplicationProgram"
"415","WeaponType","prettyString","types of weapon"
"416","Platform-Military","rdf-schema#subClassOf","MilitaryHardware"
"417","ExistingObjectType","rdf-schema#subClassOf","TemporalStuffType"
"418","2ndManeuverRegiment-RRS","22-rdf-syntax-ns#type","ManeuverUnit-MilitarySpecialty"
"419","WordNetWorkflowConstant-NotFullyReviewed","rdf-schema#comment","The collection of all #$CycLConstants created from the import of concepts from #$WordNet-Version2_0 that have not yet been fully reviewed by a #$HumanCyclist."
"420","AbsolutePower-TheMovie","prettyString-Canonical","Absolute Power"
"421","movesWith","22-rdf-syntax-ns#type","owl#SymmetricProperty"
"422","NLMorphologyCollection","22-rdf-syntax-ns#type","CollectionType"
"423","ConstructionArtifact","rdf-schema#comment","A specialization of #$Artifact.  Each instance of #$ConstructionArtifact is a structure designed and built by agents (human or otherwise).  This collection includes buildings and parts of buildings, as well as things like dams, railroad lines, and roads.  Examples include the #$RomanColiseum, the #$ArcDeTriomphe, #$HooverDam, the #$EmpireStateBuilding, and the #$HollywoodBowl.  Note that the collection #$ConstructionArtifact includes some instances (such as instances of the specialization #$MannedSpacecraft) that are not tied to a fixed location, as well as some instances (such as instances of the specialization #$BridgeSpan) that, although tied to a fixed location, are not free-standing artifacts.  #$FixedStructure, an important specialization of #$ConstructionArtifact, is the collection of free-standing construction artifacts that are tied to a fixed location."
"424","ComputerWallpaperFile","prettyString","computer wallpaper"
"425","LargeIncorporatedBusiness","rdf-schema#comment","A specialization of both #$LegalCorporation and #$Business.  Each instance of #$LargeIncorporatedBusiness is a relatively large (e.g., having at least several hundred employees) business corporation.  Specializations of #$LargeIncorporatedBusiness include #$ChainOrganization and #$MultinationalCorporation."
"426","AdjustableRateLoanTypeByAdjustmentPeriod","22-rdf-syntax-ns#type","DisjointCollectionType"
"427","NorthernCaucasianLanguageFamily","prettyString","Northern Caucasian languages"
"428","PersonTypeByActivity","requiredArg2Pred","prototypicalActivityTypeOfPersonType"
"429","IraqiPerson","22-rdf-syntax-ns#type","PersonTypeByGeoPoliticalAffiliation"
"430","Resigning","prettyString","resigned"
"431","NationalPark","rdf-schema#subClassOf","TouristAttraction"
"432","AbradingSomething","rdf-schema#comment","A collection of events.  In an #$AbradingSomething event, the surface of some object is gradually worn away by scraping or similar physical contact involving friction.  Devices used in elements of #$AbradingSomething include files and sand paper; elements of #$AbradingSomething would include the event in which Howard Hughes sanded down the Spruce Goose for the last time, the event in which Lucy Ricardo filed her fingernails just before her singing debut at Rickie's club, etc."
"433","SearchEngine","prettyString","web searchers"
"434","Band-MusicGroup","22-rdf-syntax-ns#type","KEClarifyingCollectionType"
"435","KBContentTest-FullySpecified","22-rdf-syntax-ns#type","KBDependentCollection"
"436","ManufacturingOrganization","22-rdf-syntax-ns#type","OrganizationsByFunction-Organization-Topic"
"437","AbdominalCavity","rdf-schema#comment","The collection of AbdominalCavities, or cavities within the #$Abdomen, that each contains the digestive #$Organs (#$Stomach, intestines, #$Liver, #$Spleen, #$Pancreas, etc.).  An #$AbdominalCavity includes its walls."
"438","AccountSystem","22-rdf-syntax-ns#type","SpatiallyDisjointObjectType"
"439","CommercialOrganization","owl#disjointWith","NonProfitOrganization"
"440","Battalion-MilitaryEchelon","rdf-schema#comment","A #$MilitaryUnitTypeByEchelon and a subcollection of #$ModernMilitaryOrganization. #$Battalion-MilitaryEchelon is and an instance of both #$USArmyEchelon and #$USMarineCorpsEchelon.  
<p>
In the US Army, a battalion consists of between 300 and 1,000 soldiers, and is typically made up of four to six companies (see #$Company-MilitaryEchelon).  Two to five battalions typically make up an army #$Brigade-MilitaryEchelon.
<p>
In the US Marine Corps, a battalion consists of roughly 1,200 marines, and is typically made up of five companies.  Five battalions typically make up a marine #$Regiment-MilitaryEchelon."
